ID_OBS;FECHA;TRMax;TRMin
8048;14/09/2018;33,09;16,89
8048;15/09/2018;33,59;17,79
8048;16/09/2018;29,2;13,69
8048;17/09/2018;32,7;13,39
8048;18/09/2018;29,2;12,8
8048;19/09/2018;29,89;12,69
8048;20/09/2018;29,7;12,19
8048;21/09/2018;28;13,8
8048;22/09/2018;33,7;14
8048;23/09/2018;34;14,69
8048;24/09/2018;30,89;16,39
8048;25/09/2018;31;11
8048;26/09/2018;34,2;10,5
8048;27/09/2018;32,7;16,2
8048;28/09/2018;32,7;14,19
8048;29/09/2018;34,2;13,6
8048;30/09/2018;31,2;13,19
8055;01/07/2017;20,39;5,5
8055;02/07/2017;28,79;4
8055;03/07/2017;30,89;8,39
8055;04/07/2017;32,59;12,39
8055;05/07/2017;31;11,89
8055;06/07/2017;24;13,89
8055;07/07/2017;27,89;12,6
8055;08/07/2017;27,89;15,39
8055;09/07/2017;28;10,6
8055;13/07/2017;33,7;15,5
8055;14/07/2017;32,09;11,69
8055;15/07/2017;27,2;27,2
8055;16/07/2017;27,2;27,2
8055;03/08/2017;30,39;15
8055;04/08/2017;32,9;16,89
8055;05/08/2017;29,7;15
8055;06/08/2017;27,89;10,1
8055;07/08/2017;25,79;11,19
8055;08/08/2017;23,2;6,8
8055;09/08/2017;18,2;6,69
8055;10/08/2017;22;5,5
8055;11/08/2017;26,2;7,09
8055;12/08/2017;28,79;10,39
8055;13/08/2017;30,39;11,1
8055;14/08/2017;31,79;16,1
8055;15/08/2017;29,5;15,3
8055;16/08/2017;29,89;11,6
8055;17/08/2017;31,79;13,5
8055;18/08/2017;28,7;14
8055;19/08/2017;28,7;11,39
8055;20/08/2017;30,5;11,3
8055;21/08/2017;34,7;13,69
8055;22/08/2017;32,59;17,2
8055;23/08/2017;32;15,89
8055;24/08/2017;29;15,5
8055;25/08/2017;27,7;12,3
8055;26/08/2017;27,1;14,19
8055;27/08/2017;23,2;15,3
8055;28/08/2017;25;14,1
8055;29/08/2017;24,5;13
8055;30/08/2017;22,6;11,39
8055;31/08/2017;21,5;8,5
8055;01/09/2017;21,2;8,19
8055;02/09/2017;23,1;5,19
8055;03/09/2017;27,2;13,3
8055;04/09/2017;26,5;13,39
8055;11/09/2017;23,2;13,6
8055;12/09/2017;22,6;10,5
8055;13/09/2017;27,1;8,89
8055;14/09/2017;20,6;10,3
8055;15/09/2017;16,1;4
8055;16/09/2017;17,2;3,29
8055;17/09/2017;18,29;3,29
8055;18/09/2017;19,79;8,1
8055;19/09/2017;21,89;4,8
8055;20/09/2017;24,79;7,19
8055;21/09/2017;23,1;9
8055;22/09/2017;23,2;7,69
8055;23/09/2017;25,5;9,3
8055;24/09/2017;26,39;8,69
8055;25/09/2017;21,79;8,19
8055;26/09/2017;22,6;6,5
8055;27/09/2017;26,2;8,5
8055;28/09/2017;26;9,39
8055;29/09/2017;25,6;10
8055;30/09/2017;23,79;12,3
8055;01/10/2017;22,39;10,1
8055;02/10/2017;28;13,19
8055;03/10/2017;26,89;11,89
8055;04/10/2017;27,1;9,6
8055;05/10/2017;30,5;12,3
8055;06/10/2017;26,39;7,9
8055;07/10/2017;26,1;4,9
8055;08/10/2017;26,1;8,1
8055;09/10/2017;25,2;7,59
8055;10/10/2017;25,89;7,5
8055;11/10/2017;25,1;8
8055;12/10/2017;25,6;5,59
8055;13/10/2017;26;9,5
8055;14/10/2017;25,79;10
8055;15/10/2017;27,1;13,19
8055;16/10/2017;21,39;11,6
8055;17/10/2017;16,39;8,19
8055;18/10/2017;13,8;5,4
8055;19/10/2017;12,69;2,79
8055;20/10/2017;20,29;9,3
8055;21/10/2017;15,6;5,5
8055;22/10/2017;16,2;2,5
8055;23/10/2017;21,29;3
8055;24/10/2017;23,89;6,4
8055;25/10/2017;23,89;7,4
8055;26/10/2017;22,89;8,39
8055;27/10/2017;26,29;9,1
8055;28/10/2017;20,5;6,69
8055;29/10/2017;21,6;4
8055;30/10/2017;18,5;4,8
8055;31/10/2017;14,69;2,4
8055;01/11/2017;17,29;2,7
8055;02/11/2017;13;9,6
8055;03/11/2017;14,19;8,3
8055;04/11/2017;13,6;6,9
8055;05/11/2017;11,1;3,5
8055;06/11/2017;14,1;2,29
8055;07/11/2017;14,69;0,1
8055;08/11/2017;10,1;1,1
8055;09/11/2017;11,5;-0,4
8055;10/11/2017;15,69;3,79
8055;11/11/2017;15,5;0
8055;12/11/2017;15,1;-0,69
8055;13/11/2017;11,19;-0,4
8055;14/11/2017;12,89;-1,89
8055;15/11/2017;18,5;-0,2
8055;16/11/2017;19,2;3,09
8055;17/11/2017;17,79;3,5
8055;18/11/2017;16,89;1,5
8055;19/11/2017;16,2;1,29
8055;20/11/2017;16;0,4
8055;21/11/2017;14,1;-0,89
8055;22/11/2017;13;0,1
8055;23/11/2017;13,5;6,59
8055;24/11/2017;12,19;7,59
8055;25/11/2017;10,1;0
8055;26/11/2017;8,5;-2,59
8055;27/11/2017;8,69;-3,09
8055;28/11/2017;6,3;-4,59
8055;29/11/2017;6,5;-2,7
8055;30/11/2017;7,09;-3,2
8055;01/12/2017;4,69;-1,6
8055;02/12/2017;5,5;-1,6
8055;03/12/2017;8,5;-2,59
8055;04/12/2017;9,5;-3,9
8055;05/12/2017;8,69;-2,09
8055;06/12/2017;-0,2;-7,69
8055;07/12/2017;3,59;-2,2
8055;08/12/2017;10,39;2,4
8055;09/12/2017;10,39;3,09
8055;10/12/2017;10,3;7,09
8055;13/12/2017;9,6;0,5
8055;14/12/2017;11,3;4,09
8055;15/12/2017;7;0,1
8055;16/12/2017;6,3;-1
8055;17/12/2017;8,39;-2,09
8055;18/12/2017;12,3;-3,4
8055;19/12/2017;11,6;0,4
8055;20/12/2017;13,8;-1,39
8055;21/12/2017;12,6;-1,6
8055;22/12/2017;14,1;0,5
8055;23/12/2017;12,8;-1,7
8055;24/12/2017;10;-1,1
8055;25/12/2017;5,19;-0,4
8055;26/12/2017;6,5;-0,1
8055;27/12/2017;6,8;1,7
8055;28/12/2017;11,39;0,5
8055;29/12/2017;13,1;3,9
8055;30/12/2017;13,1;5
8055;31/12/2017;8,19;0,8
8055;01/01/2018;9,8;1,29
8055;02/01/2018;12,1;5,69
8055;03/01/2018;14,5;10,5
8055;04/01/2018;12,6;7,09
8055;05/01/2018;7,4;2,2
8055;06/01/2018;4,19;0
8055;07/01/2018;7,59;0,8
8055;08/01/2018;7,4;-3,29
8055;09/01/2018;0,8;-2,7
8055;10/01/2018;4,4;0
8055;11/01/2018;6,09;-0,3
8055;12/01/2018;3,7;-2,5
8055;13/01/2018;3,29;-4,69
8055;14/01/2018;5;-6,8
8055;15/01/2018;3,59;-7,69
8055;16/01/2018;12,3;3,59
8055;17/01/2018;12,39;1,1
8055;18/01/2018;13,1;-2,7
8055;19/01/2018;12,1;0,1
8055;20/01/2018;10,19;-0,1
8055;21/01/2018;13;4,5
8055;22/01/2018;5,3;-3,2
8055;23/01/2018;4,5;1,89
8055;24/01/2018;4,4;0,8
8055;25/01/2018;7;0,89
8055;26/01/2018;6,5;-1,1
8055;27/01/2018;8,39;0,2
8055;28/01/2018;12,6;-2,9
8055;29/01/2018;14,5;-0,4
8055;30/01/2018;14,3;-1,5
8055;31/01/2018;12,8;-1,29
8055;01/02/2018;5,69;-3,5
8055;02/02/2018;3,29;-4,5
8055;03/02/2018;6,69;-2,4
8055;04/02/2018;5,5;-1,79
8055;05/02/2018;4,09;-1,89
8055;06/02/2018;3;-4
8055;07/02/2018;3,9;-4,59
8055;08/02/2018;5,09;-5,5
8055;09/02/2018;8,89;-3
8055;10/02/2018;9;-2,7
8055;11/02/2018;10,8;1,1
8055;12/02/2018;5,8;-4,5
8055;13/02/2018;3,9;-4,09
8055;14/02/2018;11;3,79
8055;15/02/2018;11,5;7,8
8055;16/02/2018;11,69;4,8
8055;17/02/2018;9,8;0
8055;18/02/2018;12,39;-3,2
8055;19/02/2018;10,39;3,09
8055;20/02/2018;11,3;4,19
8055;21/02/2018;9,6;-1,39
8055;22/02/2018;8,89;-4,4
8055;23/02/2018;8;-6
8055;24/02/2018;9,89;-5,19
8055;25/02/2018;13,1;-3,59
8055;26/02/2018;14,69;-2,09
8055;27/02/2018;5,3;-6,3
8055;28/02/2018;0,69;-4,5
8055;01/03/2018;7,69;0,3
8055;02/03/2018;2,29;-2,5
8055;03/03/2018;8,3;0,3
8055;04/03/2018;7,69;-0,1
8055;05/03/2018;7,5;1,89
8055;06/03/2018;6,59;0
8055;07/03/2018;8;-1,1
8055;08/03/2018;5,4;1,7
8055;09/03/2018;9,5;5,3
8055;10/03/2018;10,1;4,5
8055;11/03/2018;8,69;2,29
8055;12/03/2018;9,19;1,5
8055;13/03/2018;9,89;0,69
8055;14/03/2018;8,89;3,59
8055;15/03/2018;7,9;1,1
8055;16/03/2018;8,5;0,2
8055;17/03/2018;7,8;0
8055;18/03/2018;9;0,2
8055;19/03/2018;5,5;-0,5
8055;20/03/2018;5,3;-2,09
8055;21/03/2018;7;-1,7
8055;22/03/2018;11,3;-4,59
8055;23/03/2018;11,5;0,5
8055;24/03/2018;6,8;-0,5
8055;25/03/2018;8,89;-0,6
8055;26/03/2018;12,3;-0,89
8055;27/03/2018;18,6;3,79
8055;28/03/2018;11,69;2,09
8055;29/03/2018;9,8;0,1
8055;30/03/2018;5,59;-1,2
8055;31/03/2018;9;-0,3
8055;01/04/2018;13,69;3,29
8055;02/04/2018;11,1;6,9
8055;03/04/2018;9,19;3,2
8055;04/04/2018;12,3;3,29
8055;05/04/2018;13,19;0,1
8055;06/04/2018;16,6;3,4
8055;07/04/2018;10,69;2,5
8055;08/04/2018;12,89;0
8055;10/04/2018;8,5;1,1
8055;11/04/2018;11,6;-0,1
8055;12/04/2018;8,39;1,2
8055;13/04/2018;10,3;4,5
8055;14/04/2018;13,6;3,9
8055;15/04/2018;13,19;6,69
8055;16/04/2018;14,3;2,79
8055;17/04/2018;19,7;2,9
8055;18/04/2018;23,2;7
8055;19/04/2018;21,89;8,89
8055;20/04/2018;20,29;9,39
8055;21/04/2018;17,6;7,4
8055;22/04/2018;19,89;8,19
8055;23/04/2018;23,7;7,59
8055;24/04/2018;25,29;9,39
8055;25/04/2018;25,6;8,3
8055;26/04/2018;20,1;4,09
8055;27/04/2018;17,1;6,19
8055;28/04/2018;12;4,59
8055;29/04/2018;8,6;1,5
8055;30/04/2018;9,39;0,69
8055;01/05/2018;12,89;-1,5
8055;02/05/2018;15,5;4,09
8055;03/05/2018;13;4,09
8055;04/05/2018;18,89;-0,69
8055;05/05/2018;20,79;2,09
8055;06/05/2018;23,2;8,3
8055;07/05/2018;24,1;10,6
8055;08/05/2018;22,39;9,3
8055;09/05/2018;20,89;6,9
8055;10/05/2018;18,89;4,3
8055;11/05/2018;20,39;3,7
8055;12/05/2018;12,69;2,4
8055;13/05/2018;11;1,2
8055;14/05/2018;15,89;4,8
8055;15/05/2018;21,7;1,39
8055;16/05/2018;21,89;2,7
8055;17/05/2018;21,5;6,4
8055;18/05/2018;21,1;6,4
8055;19/05/2018;22,79;7,9
8055;20/05/2018;22,29;5,5
8055;21/05/2018;21,2;8,6
8055;22/05/2018;23,79;9,19
8055;23/05/2018;23,1;11,1
8055;24/05/2018;21,5;8,39
8055;25/05/2018;14;10,3
8055;26/05/2018;15,89;10,1
8055;27/05/2018;19,2;9,69
8055;28/05/2018;16,2;11,1
8055;29/05/2018;19,7;10,6
8055;30/05/2018;18,2;11,1
8055;31/05/2018;15,3;7,8
8055;01/06/2018;19,7;9,69
8055;02/06/2018;22;9,89
8055;03/06/2018;20,1;10,6
8055;04/06/2018;13,6;8,39
8055;05/06/2018;14,1;7,4
8055;06/06/2018;18,7;7
8055;07/06/2018;17,1;11,3
8055;08/06/2018;17,79;10,6
8055;09/06/2018;16,79;7,59
8055;10/06/2018;14,39;9,6
8055;11/06/2018;18,29;9,3
8055;12/06/2018;19,5;10,19
8055;13/06/2018;19,79;6,3
8055;15/06/2018;25,2;11,1
8055;16/06/2018;26,5;11
8055;17/06/2018;27;10,8
8055;18/06/2018;28,39;11,5
8055;19/06/2018;26,7;12,1
8055;20/06/2018;30,29;13,69
8055;21/06/2018;28,89;15,6
8055;22/06/2018;29,1;14,6
8055;23/06/2018;30,29;14,3
8055;24/06/2018;32,9;14,3
8055;25/06/2018;32,4;15,39
8055;26/06/2018;31,39;16,2
8055;27/06/2018;27,29;14
8055;28/06/2018;27,29;14,39
8055;29/06/2018;26,39;13,39
8055;30/06/2018;21;15
8055;01/08/2018;30,89;12,3
8055;02/08/2018;35,09;16,39
8055;03/08/2018;35;19,5
8055;04/08/2018;33,9;17,79
8055;05/08/2018;33,59;13,69
8055;06/08/2018;35,29;17,79
8055;07/08/2018;26,29;13,19
8055;08/08/2018;27,2;10,3
8055;09/08/2018;22;8,5
8055;10/08/2018;26,39;7,59
8055;11/08/2018;29,6;11,3
8055;12/08/2018;27,6;14
8055;13/08/2018;27,6;10,5
8055;14/08/2018;28,5;9,19
8055;15/08/2018;30,7;9,6
8055;16/08/2018;30,79;13,39
8055;17/08/2018;24;11,39
8055;18/08/2018;26,6;6,59
8055;19/08/2018;29,2;8,39
8055;20/08/2018;30,6;11,69
8055;21/08/2018;31,6;12,1
8055;22/08/2018;32;15,6
8055;23/08/2018;30,1;13,39
8055;24/08/2018;27,89;10,6
8055;25/08/2018;26;8,5
8055;26/08/2018;27,79;9,6
8055;27/08/2018;29,89;14,3
8055;28/08/2018;27,7;15,69
8055;29/08/2018;27,2;12,1
8055;30/08/2018;27,7;11,3
8055;31/08/2018;28,5;10,19
8055;01/09/2018;29,79;12,69
8055;02/09/2018;31,2;14,1
8055;03/09/2018;28,89;16,1
8055;04/09/2018;26,5;14,5
8055;05/09/2018;21,1;12,5
8055;06/09/2018;21,89;10,89
8055;07/09/2018;23,1;9,3
8055;08/09/2018;25,6;12
8055;09/09/2018;24,2;11,69
8055;10/09/2018;26,29;10,8
8055;11/09/2018;28,6;13,1
8055;12/09/2018;28,6;12,39
8055;14/09/2018;28,6;11,6
8055;15/09/2018;29;11,8
8055;16/09/2018;28,39;14,5
8055;17/09/2018;28,29;12,5
8055;18/09/2018;27,7;13,6
8055;19/09/2018;28;12,5
8055;20/09/2018;28,29;12,19
8055;21/09/2018;25,29;11,39
8055;22/09/2018;28,7;11,5
8055;23/09/2018;30,6;13,8
8055;24/09/2018;25,2;10,5
8055;25/09/2018;23,5;5,8
8055;26/09/2018;27,1;8,19
8055;27/09/2018;28;13,3
8055;28/09/2018;28;14
8055;29/09/2018;27,1;12,89
8055;30/09/2018;26,79;10
8075;01/07/2017;17,39;7
8075;02/07/2017;23,89;4
8075;03/07/2017;28,39;9,5
8075;04/07/2017;34,09;9
8075;05/07/2017;33,29;15,19
8075;06/07/2017;26,7;13,8
8075;07/07/2017;29;12,3
8075;08/07/2017;26,1;13,89
8075;09/07/2017;30,1;10,69
8075;10/07/2017;22,29;13,69
8075;11/07/2017;31,2;11
8075;12/07/2017;33,29;11,89
8075;13/07/2017;33,29;12
8075;14/07/2017;25,2;11,89
8075;15/07/2017;27,7;10,89
8075;16/07/2017;33,2;12,3
8075;17/07/2017;36;17,39
8075;18/07/2017;35,29;14,1
8075;19/07/2017;29,39;15,19
8075;20/07/2017;23,1;12,3
8075;21/07/2017;28;11,3
8075;22/07/2017;28,89;9,69
8075;23/07/2017;28,5;11,8
8075;24/07/2017;24,2;12,69
8075;25/07/2017;22,6;11,5
8075;26/07/2017;29,89;8,3
8075;27/07/2017;33,29;10,8
8075;28/07/2017;32,59;12,89
8075;29/07/2017;32,59;11,89
8075;30/07/2017;31,79;14,5
8075;31/07/2017;31;12,6
8075;01/08/2017;29,39;12,8
8075;02/08/2017;32,7;11,5
8075;03/08/2017;33;11,3
8075;04/08/2017;34,09;13,39
8075;05/08/2017;25;14,1
8075;06/08/2017;24,2;12,19
8075;07/08/2017;31,7;12,89
8075;08/08/2017;22,89;10,8
8075;09/08/2017;18,7;8
8075;10/08/2017;19,6;6,5
8075;11/08/2017;23,6;7,3
8075;12/08/2017;29,1;6,9
8075;13/08/2017;30,5;11,19
8075;14/08/2017;34,09;10,5
8075;15/08/2017;32;15,39
8075;16/08/2017;30,79;12,6
8075;17/08/2017;33,79;11,39
8075;18/08/2017;27,6;13,69
8075;19/08/2017;25,79;12,5
8075;20/08/2017;28,2;9
8075;21/08/2017;36,79;8,89
8075;22/08/2017;35,09;15,69
8075;23/08/2017;31,7;15,6
8075;24/08/2017;33,5;14,39
8075;25/08/2017;31,29;10,6
8075;26/08/2017;30,1;8,19
8075;27/08/2017;23,39;15,5
8075;28/08/2017;21,2;14,3
8075;29/08/2017;25,1;10,89
8075;30/08/2017;25,2;11,19
8075;31/08/2017;21;10,6
8075;01/09/2017;20,79;8,1
8075;02/09/2017;23,29;6,59
8075;03/09/2017;27;10,5
8075;04/09/2017;26,7;10,19
8075;05/09/2017;30,6;11,3
8075;06/09/2017;21,29;10,3
8075;07/09/2017;23,1;7,5
8075;08/09/2017;27,7;5,8
8075;09/09/2017;16,79;9,89
8075;10/09/2017;21,39;9,1
8075;11/09/2017;25;11,19
8075;12/09/2017;24,1;9,6
8075;13/09/2017;27,7;7,19
8075;14/09/2017;16,5;8,1
8075;15/09/2017;15,8;5,09
8075;16/09/2017;17,6;0,69
8075;17/09/2017;18,29;0,5
8075;18/09/2017;20,1;7,69
8075;19/09/2017;20,29;5,19
8075;20/09/2017;25,89;2
8075;21/09/2017;27,29;4,8
8075;22/09/2017;21,39;11,39
8075;23/09/2017;26,79;7
8075;24/09/2017;27,2;8,1
8075;25/09/2017;21,39;9,69
8075;26/09/2017;23,5;6,3
8075;27/09/2017;26,39;4,09
8075;28/09/2017;27,79;5,09
8075;29/09/2017;27,29;5,69
8075;30/09/2017;20,89;12,1
8075;01/10/2017;22,2;10,19
8075;02/10/2017;23,89;12,39
8075;03/10/2017;24,6;8,1
8075;04/10/2017;28,5;8,5
8075;05/10/2017;28,1;6,09
8075;06/10/2017;19,5;7,4
8075;07/10/2017;22,6;4,19
8075;08/10/2017;25,1;-0,3
8075;09/10/2017;24,79;1,1
8075;10/10/2017;26,2;1,79
8075;11/10/2017;25,2;2,9
8075;12/10/2017;27,29;2,79
8075;13/10/2017;27,5;5,19
8075;14/10/2017;27,2;4,59
8075;15/10/2017;26;7,5
8075;16/10/2017;27,2;10,69
8075;17/10/2017;22;9,19
8075;18/10/2017;13,5;8,69
8075;19/10/2017;14,8;7,3
8075;20/10/2017;19,2;10,1
8075;21/10/2017;17,7;7
8075;22/10/2017;14,5;2,9
8075;23/10/2017;21,29;0
8075;24/10/2017;25,29;1,79
8075;25/10/2017;25,6;3,59
8075;26/10/2017;24,39;6
8075;27/10/2017;21,7;3,9
8075;28/10/2017;16,2;6,59
8075;29/10/2017;14,3;4,19
8075;30/10/2017;14,6;4,3
8075;31/10/2017;18,6;0,8
8075;01/11/2017;19,29;0,8
8075;02/11/2017;18,89;7,4
8075;03/11/2017;15,69;7
8075;04/11/2017;13,8;5,3
8075;05/11/2017;11,5;4,69
8075;06/11/2017;9,6;3,7
8075;07/11/2017;12,1;1,2
8075;08/11/2017;8;0,4
8075;09/11/2017;8,19;-0,5
8075;10/11/2017;11,8;3,79
8075;11/11/2017;12,3;1,89
8075;12/11/2017;12,8;-0,3
8075;13/11/2017;9,8;2
8075;14/11/2017;8,19;0,1
8075;15/11/2017;14,1;-2
8075;16/11/2017;18;-3,7
8075;17/11/2017;15,69;1,2
8075;18/11/2017;10,69;0,69
8075;19/11/2017;13,89;-4,19
8075;20/11/2017;15,69;-4,09
8075;21/11/2017;16;-4,5
8075;22/11/2017;17,29;-0,3
8075;23/11/2017;14,6;10,3
8075;24/11/2017;12,6;8,39
8075;25/11/2017;10,1;0,2
8075;26/11/2017;7,19;-1,39
8075;27/11/2017;9,69;-4,8
8075;28/11/2017;8,3;-3,9
8075;29/11/2017;6;-2,59
8075;30/11/2017;5,09;-3,29
8075;01/12/2017;1,89;-3,79
8075;02/12/2017;2,29;-2,09
8075;03/12/2017;3,5;-5,19
8075;04/12/2017;4,9;-0,3
8075;05/12/2017;8;-3,2
8075;06/12/2017;3,2;-7,19
8075;07/12/2017;8,69;-3
8075;08/12/2017;6;3,79
8075;09/12/2017;8,89;0,2
8075;10/12/2017;9,5;7,5
8075;11/12/2017;9,69;0,1
8075;12/12/2017;4,59;-2,4
8075;13/12/2017;6,69;0,3
8075;14/12/2017;12,69;6,59
8075;15/12/2017;7,59;1,1
8075;16/12/2017;5,5;-0,1
8075;17/12/2017;6,19;-1,1
8075;18/12/2017;5,59;-4,3
8075;19/12/2017;6,59;-0,6
8075;20/12/2017;8,3;-1,7
8075;21/12/2017;11,1;1,6
8075;22/12/2017;10,69;-2,09
8075;23/12/2017;6,4;0,69
8075;24/12/2017;10,89;-2,79
8075;25/12/2017;9,6;-3,2
8075;26/12/2017;5,8;1,1
8075;27/12/2017;6,9;1,39
8075;28/12/2017;11,1;-0,2
8075;29/12/2017;11,6;-0,3
8075;30/12/2017;11,89;8,6
8075;31/12/2017;9,6;0,89
8075;01/01/2018;7,8;0,89
8075;02/01/2018;9,6;5,19
8075;03/01/2018;13,89;9,6
8075;04/01/2018;11;8,89
8075;05/01/2018;9,1;4,9
8075;06/01/2018;4,9;-0,3
8075;07/01/2018;2,4;-1,79
8075;08/01/2018;5,4;-5,3
8075;09/01/2018;2,59;-3,5
8075;10/01/2018;5,09;0,6
8075;11/01/2018;6,5;0,5
8075;12/01/2018;2,4;-2,5
8075;13/01/2018;4,3;-0,4
8075;14/01/2018;1,29;-0,3
8075;15/01/2018;3,9;-2,29
8075;16/01/2018;8,8;3,7
8075;17/01/2018;9,8;-1,2
8075;18/01/2018;10,89;-2,2
8075;19/01/2018;11,19;-1,5
8075;20/01/2018;10,3;-2,4
8075;21/01/2018;8,39;5,19
8075;22/01/2018;8,6;5,69
8075;23/01/2018;7,5;3,5
8075;24/01/2018;6,8;0,4
8075;25/01/2018;5,19;0,8
8075;26/01/2018;4;-0,89
8075;27/01/2018;5,9;-0,4
8075;28/01/2018;9,69;-1,6
8075;29/01/2018;13,39;-4,4
8075;30/01/2018;13,1;-3,09
8075;31/01/2018;11,6;-4,8
8075;01/02/2018;4,9;-1,39
8075;02/02/2018;3;-2
8075;03/02/2018;5,19;-3,09
8075;04/02/2018;3,9;-1,6
8075;05/02/2018;1,89;-0,3
8075;06/02/2018;2,5;-2,59
8075;07/02/2018;3,09;-2,9
8075;08/02/2018;2,9;-4,8
8075;09/02/2018;3,9;-5,4
8075;10/02/2018;5,4;-0,5
8075;11/02/2018;9,19;2,2
8075;12/02/2018;5,3;-4,5
8075;13/02/2018;4,09;-5
8075;14/02/2018;7,8;3,9
8075;15/02/2018;11;7,3
8075;16/02/2018;12,19;7,09
8075;17/02/2018;8,89;0,1
8075;18/02/2018;8,8;-1,7
8075;19/02/2018;9;4,3
8075;20/02/2018;7,8;3,4
8075;21/02/2018;4,4;-1,39
8075;22/02/2018;4,5;-4,5
8075;23/02/2018;6,09;-7,4
8075;24/02/2018;9,19;-8
8075;25/02/2018;13;-6,59
8075;26/02/2018;9,19;-5,8
8075;27/02/2018;1,29;-8,19
8075;28/02/2018;5;-6
8075;01/03/2018;12,8;1,29
8075;02/03/2018;7,9;0
8075;03/03/2018;10,19;3,2
8075;04/03/2018;9,39;4
8075;05/03/2018;7;2
8075;06/03/2018;8,5;0,8
8075;07/03/2018;8,19;-1,2
8075;08/03/2018;9,6;2,7
8075;09/03/2018;11,69;7,9
8075;10/03/2018;11,69;6,69
8075;11/03/2018;9,19;4,8
8075;12/03/2018;11;4,4
8075;13/03/2018;11,39;1,7
8075;14/03/2018;12,39;5
8075;15/03/2018;8,6;2,79
8075;16/03/2018;8;2,29
8075;17/03/2018;7,8;-0,8
8075;18/03/2018;10,1;-1,29
8075;19/03/2018;5,4;-2,4
8075;20/03/2018;2,59;-2,4
8075;21/03/2018;5,4;-0,3
8075;22/03/2018;9,1;-0,89
8075;23/03/2018;11,6;-1,5
8075;24/03/2018;7,8;0,3
8075;25/03/2018;7,3;0,8
8075;26/03/2018;11;1,79
8075;27/03/2018;16,39;1
8075;28/03/2018;15,69;3,7
8075;29/03/2018;10,6;4,19
8075;30/03/2018;8,39;0,1
8075;31/03/2018;10,69;0,8
8075;01/04/2018;17;2,29
8075;02/04/2018;15,3;8,19
8075;03/04/2018;12,6;6,19
8075;04/04/2018;13,19;5,4
8075;05/04/2018;16,39;2,59
8075;06/04/2018;20,89;5
8075;07/04/2018;8,89;4,5
8075;08/04/2018;11,8;3,7
8075;09/04/2018;5,9;0,8
8075;10/04/2018;7,9;0,6
8075;11/04/2018;7,4;1,1
8075;12/04/2018;12,39;0,5
8075;13/04/2018;10,89;4
8075;14/04/2018;14,3;5,09
8075;15/04/2018;13,8;7,09
8075;16/04/2018;13,19;4,3
8075;17/04/2018;20;4
8075;18/04/2018;24,79;3,09
8075;19/04/2018;21,39;7,19
8075;20/04/2018;19,7;6
8075;21/04/2018;19,2;5,69
8075;22/04/2018;23,2;7,59
8075;23/04/2018;20,2;6,5
8075;24/04/2018;22,6;8,89
8075;25/04/2018;16,2;8,5
8075;26/04/2018;16,29;6,09
8075;27/04/2018;19,7;5,59
8075;28/04/2018;15,69;4,59
8075;29/04/2018;10,8;2,79
8075;30/04/2018;9,89;0,6
8075;01/05/2018;13,5;-1,39
8075;02/05/2018;13,5;3,9
8075;03/05/2018;11,6;4,09
8075;04/05/2018;11,5;2,9
8075;05/05/2018;16,39;3,7
8075;06/05/2018;22,5;4,69
8075;07/05/2018;24,1;4,4
8075;08/05/2018;18,89;7,19
8075;09/05/2018;19,2;6,69
8075;10/05/2018;15;4,19
8075;11/05/2018;23;0,1
8075;12/05/2018;15,5;0,6
8075;13/05/2018;15,8;-2,7
8075;14/05/2018;15,69;2,2
8075;15/05/2018;17,29;0,2
8075;16/05/2018;16,79;3,7
8075;17/05/2018;19,7;5,59
8075;18/05/2018;19,39;8
8075;19/05/2018;21,1;6,3
8075;20/05/2018;21,39;3,79
8075;21/05/2018;23;8
8075;22/05/2018;22,7;6,19
8075;23/05/2018;18,79;11
8075;24/05/2018;22,29;8,1
8075;25/05/2018;14,1;11
8075;26/05/2018;18,7;7,69
8075;27/05/2018;22,6;6,59
8075;28/05/2018;12,89;10,8
8075;29/05/2018;17,79;10,6
8075;30/05/2018;20,5;9,8
8075;31/05/2018;19,5;11,6
8075;01/06/2018;20,2;9,6
8075;02/06/2018;21,7;11,6
8075;03/06/2018;22,5;9,3
8075;04/06/2018;16,2;9,8
8075;05/06/2018;15,39;6,59
8075;06/06/2018;18,7;5,3
8075;07/06/2018;19,29;10
8075;08/06/2018;20,7;11,6
8075;09/06/2018;16,6;9,19
8075;10/06/2018;17;8
8075;11/06/2018;17,7;9,5
8075;12/06/2018;19,89;9,1
8075;13/06/2018;18,5;9,69
8075;14/06/2018;20,5;5,4
8075;15/06/2018;21,6;7
8075;16/06/2018;21,89;8,39
8075;17/06/2018;23;8,1
8075;18/06/2018;22,29;8,39
8075;19/06/2018;24,5;12
8075;20/06/2018;30,79;10,5
8075;21/06/2018;28,6;15,39
8075;22/06/2018;24,79;13,39
8075;23/06/2018;27,6;10,5
8075;24/06/2018;31;9,6
8075;25/06/2018;30,89;10,39
8075;26/06/2018;31,39;13,39
8075;27/06/2018;27,6;15,39
8075;28/06/2018;23,2;14,1
8075;29/06/2018;27,79;12
8075;30/06/2018;25;13,8
8075;01/08/2018;29,89;15,8
8075;02/08/2018;36;15,3
8075;03/08/2018;34,79;15
8075;04/08/2018;31,6;14,69
8075;05/08/2018;32,2;13,8
8075;06/08/2018;36,7;11,5
8075;07/08/2018;30,5;15,69
8075;08/08/2018;31,1;12,8
